,index,comment,label
3181,3181,hoạt động êm không bị nóng máy sang trọng và nhanh đặc biệt cài ứng dụng nặng nhưng máy vẫn không bị lắc,"tensor([-1., -1.,  0., -1., -1.,  0., -1., -1., -1., -1.])"
3182,3182,mình xài được 3 năm rưỡi rồi máy rất ok rớt không ốp lưng lăng 3 vòng mà mặn hình  không sao cả pin hiện còn 82 mình đang ở ios 1351,"tensor([ 0., -1.,  0., -1.,  0., -1., -1., -1., -1., -1.])"
3183,3183,sản phẩm rất tốt mua hơn 1 năm mà vẫn ok rơi rất nhiều lần mà không sao đang tìm lý do để lên em 8,"tensor([-1., -1.,  0., -1.,  0., -1., -1., -1., -1., -1.])"
3184,3184,mới mua hạ dùng khá là ổn thấy màn bảo loạn cảm ứng nhưng mình thử thì không bị mỗi cái nhanh hết pin thôi với tầm giá này là ổn,"tensor([ 1., -1., -1., -1.,  0., -1.,  2., -1., -1., -1.])"
3185,3185,sao ai cũng khen pin trâu mà mình thấy nó dùng nhanh xuống vậy ? hay là do máy mình pin lỗi vậy ,"tensor([ 1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
3186,3186,cứ tưởng may  gia rẻ không tốt ai ngờ quá tuyệt vời luôn tuy hơi chậm do gam yêu nhưng may thật sự rất tốtpin xem phim suốt được 45 giờ qua tuyệt mới là sản phẩm rẻ nhất cua vsmart ma tốt vậy chắc những sản phẩm cao cấp còn tuyệt vời hơn nhất định sẽ thu một cái khác moi người ơi đáng mua lắm,"tensor([ 0., -1., -1., -1.,  0.,  1.,  0., -1.,  0., -1.])"
3187,3187,"cụ thể sau vài ngày sử dụng thì có 
ưu điểm 
1 màn hình tốt
2 nhiều tính nắng hay
3 chạy game liên quân ff pubg tốt hơn là ng ta trải nghiệm tên youtube  nên trải nghiệm thực tế mới  bình thường  
4 chụp ảnh đẹp cho những ng không chuyên chụp như mình
5 cái tiết yếu đó là thiết kế cực kì sang 
khi cầm trên tay ngoài đời 
6 là có hổ trợ khi ban viết sai lỗi chính tả
7 chạy đa nhiệm tốt
8 đầy đủ phụ kiện tai nghe bass phê lòi
nhược điểm
1 sạc pin lâu vãi lòn cả khi có sạc nhanh
mua mà xài nhá anh chị em","tensor([ 1.,  0.,  0.,  0., -1.,  0., -1.,  0.,  0., -1.])"
3188,3188,mình đang bị lỗi cảm biến không dán màn hình mà vẫn bị đánh giá 2 sao mong tgdd xem lại,"tensor([-1., -1., -1.,  1., -1., -1., -1., -1., -1., -1.])"
3189,3189,mua được gần 1 thángcảm nhận máy đẹp camera néttắt chế độ đồng hồ khi màn hình tắt đi pin cực nâu hết pin trâu sạc rất nhanhvân tay nhạy đáng đồng tiền,"tensor([ 0.,  0.,  0.,  0., -1., -1.,  0., -1., -1., -1.])"
3190,3190,"đt pin trâu nhưng mà để 1 đêm tới sáng hao gần 10 pin tgdd mà điện thoại như v à chán vcl 
hk hỉu tại xao pin lại hao nhìu như v trong 1 đêm","tensor([ 2., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
3191,3191,mình không biết các bạn dùng điện thoại này ntn nhưng mih dùng mih quá thất vong lần đầu mình mua hôm 168  nhưng đt hay tự động tắt nguồn hôm 268 vừa rồi mih đổi lấy cái mới mà vẫn bị lỗi y chang vậy  tự động tắt nguồn và tự động mở máy đang tắt nguồn mà gọi lên vẫn nghe chuông dt  ai biết như này là bị sao không vậy? chán cái ssa51 này,"tensor([-1., -1., -1., -1.,  1.,  1., -1., -1., -1., -1.])"
3192,3192,máy mình mới lấy ở điện máy xanh từ hôm 125 nhận xét khách quan pin trâu tác vụ mượt nhưng thi thoảng lỗi camera nghiêm trọng nhất là lỗi mic thoại lúc gọi điện thoại hoặc zalo bên mình nghe rõ nhưng bên kia nghe lúc  được  lúc không rất bực mình,"tensor([ 0.,  1., -1.,  1., -1.,  0., -1., -1., -1., -1.])"
3193,3193,tác vụ bình thường rât mượt nhưng chơi game hơi yêu mot so game không tương thích pin thi dùng rât ok,"tensor([ 0., -1., -1., -1., -1.,  2., -1., -1., -1., -1.])"
3194,3194,thất vọng tràn trềmua  được  tháng lỗi đủ thứchay tới chạy lui mất thời gianvừa sạc vừa xài vừa xuống pin,"tensor([ 1., -1., -1., -1.,  1., -1., -1., -1., -1., -1.])"
3195,3195,"sản phẩm ok pin trâu  có sạc nhanh khi sạc bị nóng máy lắm 
sản phẩm mới ra thì 6490  gio con 5690
giá hạ nhanh 
mất mười mấy phần  của giá điện thoại","tensor([ 2., -1., -1., -1.,  0., -1.,  1., -1., -1., -1.])"
3196,3196,điện thoại này rất tốt nha pin khủng cam cũng rất đẹp chơi game cũng mượt rất ok,"tensor([ 0., -1., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
3197,3197,chụp hình sao không lấy nét  được  vậyhình ảnh nhòe lắm đt bị lổi hay saođiện thoại mới mua máy ngày,"tensor([-1.,  1., -1., -1., -1., -1., -1., -1., -1., -1.])"
3198,3198,em mua iphone 11 thường ở tgdd mình hồi tháng 32020 bây giờ xài được một thời gian dây cắm sạc pin hư nó không có sạc vào đem ra thế giời di động thì mấy bạn nói dậy sạc phụ kiện không được bảo hành mình cảm thấy không hài lòng lắm phụ kiện điện thoại gì lúc mình mua thì mua chung mà sao lại có vụ đó ta??,"tensor([-1., -1., -1., -1., -1., -1., -1., -1.,  1., -1.])"
3199,3199,máy tốt camera đẹp  nhân viên tgdd tuyệt vời cảm ơn anh nhân viên nhé,"tensor([-1.,  0., -1., -1.,  0., -1., -1., -1.,  0., -1.])"
3200,3200,mới mua dùng quá ok chụp hình thật hơn con oppo f11 pro mà con a80 ra chéc giảm giá con này tiếc là mua hơi sớm,"tensor([-1.,  0., -1., -1.,  0., -1.,  1., -1., -1., -1.])"
3201,3201,moi mua  được  3 ngày chơi game siêu mượt chụp hình thì không  được  tốt như oppo  nói chung là đt rất mạnh chơi game khỏi chê,"tensor([-1.,  1., -1., -1., -1.,  0., -1., -1., -1., -1.])"
3202,3202,sản phẩm mới mua ngày 05022020 cảm nhận đầu tiên máy đẹp  nhưng cấu hình không ngon các tác vụ mở web tắt web đều có cảm giác bị khựng khựng  pin 5k mà tuột quá nhanh xạc 8 tiếng qua đêm sáng 100 ngồi chỉ facebook qua wifi tầm chưa  được  30p mà đã tuột hẳn 10 pin  liên quân thì khỏi nói để fps thường thì auto 20 30 lên fps cao thì 60 nhưng giật lag đều không biết do máy của mình hay là do dòng này nó vậy  thất vọng khi bỏ ra gần 6tr để mua máy này haizzz,"tensor([ 1., -1.,  0., -1.,  1.,  1.,  1., -1., -1., -1.])"
3203,3203,mọi thứ đều tốt bin bền mỗi tội cảm chụp ảnh  xấu  còn lại ôm mà hãng bảo hành nhiệt tình mình làm hỏng mêm mà hãng vẫn bảo hành miễn phí túi khuyên các bạn nênua vsmart,"tensor([ 0.,  1., -1., -1.,  0., -1., -1., -1.,  0., -1.])"
3204,3204,mới mua hôm nay trước mắt thì thấy ổn nhưng vân tay thì cài đặt rồi mà nhấn thì không mở khoá  được ,"tensor([-1., -1., -1.,  1.,  0., -1., -1., -1., -1., -1.])"
3205,3205,sản phẩm tốt pin trâu  camera đủ dùng  âm thanh sau cập nhật nghe đỡ hơn rất ung hộ hàng việt,"tensor([ 0., -1., -1.,  2.,  0., -1., -1., -1.,  2., -1.])"
3206,3206,mua hồi tháng 2 xài đến bây giờ xài rất tốt  ko như oppo a52 mới ra xem như xài thua,"tensor([-1., -1., -1., -1.,  0., -1., -1., -1., -1., -1.])"
3207,3207,mới mua hôm naymáy rất ngonrất hài lòng về samsungcác bạn nên mua a20s đi nàogiá tiền hợp lí chơi game ngonpin trâu,"tensor([ 0., -1., -1., -1.,  0.,  0.,  0., -1.,  0., -1.])"
3208,3208,đt em mới mua a31 đem về nhà em gắng sim rồi mà báo chưa gắng một lát lạy nhận được sim lúc có lúc không  haizzz,"tensor([ 1., -1., -1., -1., -1., -1., -1., -1., -1., -1.])"
3209,3209,cũng khá ổn nhưng chưa tốt trong tầm giá nhu cầu cơ bản và gamer khá ok 4 camera cũng khá ok,"tensor([-1.,  0., -1., -1.,  0.,  0.,  1., -1., -1., -1.])"
3210,3210,có bác nào ở đây chơi liên quân mà khi đeo tai nghe thấy phần âm thanh nó bị rè không nghe rất bập bõm,"tensor([-1., -1., -1.,  1., -1., -1., -1., -1., -1., -1.])"
3211,3211,lúc mua em này về đến ngày thứ hai khi xem youtube thì bị giật lag phái thoát ra vào lại nội dung mới hết nên thôi kệ nhưng càng dùng thì càng tệ hơn đang xem video hay đọc báo tra cứu thông tin hay lướt facebook thì tự nhiên màn hình đen thui hoặc hiện lên ảnh nền điện thoại làm thế nào cũng không  được  nên phải dùng nút nguồn tắt đi bật lại mở khoá mới vào lại được nhiều lúcđang ở ứng dụng này mà tự động chuyển qua chrome đòi mật khẩu để vào nhiều lúc còn bị đơ,"tensor([-1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
3212,3212,mình mua máy nay cũng  được  2 tuần rồi máy dùng ok camera sau đẹp camera trước thì tạm ổn pin tụt hơi nhanh cấu hình ổn ok máy xài mượt mà loa to rõ nói chung là rất ok,"tensor([ 1.,  0., -1.,  0.,  0.,  0., -1., -1., -1., -1.])"
3213,3213,mới mua máy tại đmx  full hộp gồm 1 củ xạc  1 dây cáp xạc  một gậy chọc sim  sách hướng dẫn và 1 ốp lưng  tiếc là không có tai nghe   ngoại hình thì ok còn máy thế nào thì phải dùng thêm mới biết,"tensor([-1., -1.,  0., -1., -1., -1., -1., -1.,  2., -1.])"
3214,3214,"máy xài cực kì ổn bin trâu sạc nhanh nv cực kỳ nhiệt tình rất đáng giá đồng tiền
hiệu năng và cấu hình đều rất mượt máy hoàn thiện rất tốt","tensor([ 0., -1., -1., -1.,  0.,  0.,  0., -1.,  0., -1.])"
3215,3215,gpu a70 cao vậy mà bạn pubg hdr dưới nhị còn tuy chọn hỗ trợ hd ultra mà số hiệu nặng còn mảnh hồn cả snapdragon 710 một số mấy khác ngang ngửa 712 những tiến trình kèm hơn 710 chỉ mới hơn 710 thời còn tes hiệu năng ngang ngửa được với 712 xiaomi vivothông số thì tốt đấu đá thì tốt trại nghiệm lúc đầu tốt sau thấy nạn pubg không còn mượt nữa dù là chơi hd,"tensor([-1., -1., -1., -1., -1.,  0., -1., -1., -1., -1.])"
3216,3216,thất vọng về máy quádùng chút mà máy bị nóngâm thanh bị rung cả máysạt pin nhanh mà lâu đầynhanh tụt pink xứng với giá bỏ raai mua nên cân nhắc,"tensor([ 2., -1., -1.,  1.,  1.,  1.,  1., -1., -1., -1.])"
3217,3217,đt minh mới mua được 2 ngày xài rất ok mimh đang thử xài sat dự phòng thai vì sạt như bình thường xem pin co chai hay tuot pin ko,"tensor([ 2., -1., -1., -1.,  0., -1., -1., -1., -1., -1.])"
3218,3218,sản phẩm hồ cẩm đào chán quá máy này chỉ dành cho trẻ con chơi là phù hợp cho hỏi có đối  được  con vimast live không nhỉ,"tensor([-1., -1., -1., -1., -1., -1., -1., -1.,  1., -1.])"
3219,3219,máy xài được một tháng rất hay bị đơ màng hình lâu lâu lại bị loạn cảm ứng màn hình sạc thì sáng không tắt rất chán thất vọng vô cùng,"tensor([ 1., -1., -1., -1.,  1.,  1., -1.,  1., -1., -1.])"
3220,3220,"con vivo u10 này xài khá ngon trong khi minh vào mua con oppo cho vk minh xài gần 5tr mà chơi lien quân khá giật 
riêng em u10 này giá rẻ mà chơi liên quân khá ổn 
mình thấy dòng vivo cầm nặng tayriêng oppo xiaomi lại cầm rất nhẹ 
vivo là chuẩn","tensor([-1., -1.,  0., -1.,  0.,  0.,  0., -1., -1., -1.])"
3221,3221,dùng hơn 1 tháng pin trâu game khá không bị nóng máy camera chụp trong tầm giá,"tensor([-1.,  2., -1., -1.,  2.,  0., -1., -1., -1., -1.])"
3222,3222,4 sao mình dùng vsmart live làm máy chính còn bee làm máy phụ nghe gọi nhắn tin dự phòng hết pin nếu pin ổn hơn tí thì cho 5 sao onscreen được 4 tiếng là sạc rồi nhưng mà tiền nào của đó 790k mà được cái thiết kế chắc chắn màn hình hd khá sáng với rom 16gb cũng khá đủ nói chung là tương đối tốt,"tensor([ 1., -1.,  0., -1.,  0., -1.,  0.,  0., -1., -1.])"
3223,3223,mình mới mua hồi sáng thấy rất tốt loa nghe to pin lâu hết sạc nhanh lướt rất mượt,"tensor([ 0., -1., -1.,  0.,  0.,  0., -1., -1., -1., -1.])"
3224,3224,máy quá tốt pin trâu chụp đẹp chs game nạnh quá tuyệt vời kkkkkkkkkkkkkkkkkkkklll,"tensor([ 0., -1., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
3225,3225,camera chụp đêm cực mờ dù đã hiệu chỉnh các kiểunhận diện khuôn mặt lúc được luac khôngghét mỗi 2 điểm này còn lại cũng okekhéo chuyển sang dùng iphone thôi,"tensor([-1.,  1., -1.,  1., -1., -1., -1., -1., -1., -1.])"
3226,3226,iphone là dòng sản phẩm khá là ổn câus hình tuyệt vời vi xử lí ứng dụng rất nhanh chóng,"tensor([-1., -1., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
3227,3227,sản phẩm tốt vừa tiền  cấu hình ram rom không lớn nhưng xử lý tốt  nên tặng ốp lưng đi kèm để có thêm sự bảo vệ hoàn hảo hơn,"tensor([-1., -1., -1., -1.,  0.,  0.,  0., -1.,  1., -1.])"
3228,3228,đã mua được 1 tuần máy dùng tốt trong tầm giá pin trâu chơi game ổn không bị nóng máy chụp ảnh ok,"tensor([ 0.,  0., -1., -1.,  0.,  0.,  2., -1., -1., -1.])"
3229,3229,rất tốt là đằng khác có thể sử dụng để chơi game xem phim nghe nhạc gọi điện vv,"tensor([-1., -1., -1.,  2.,  0.,  2., -1., -1., -1., -1.])"
3230,3230,"máy ngon cấu hình ổn 
đồ hoạ game hơi xấu nhưng không sao 
camera chụp đẹp 
mình thấy cũng không tệ đâu nên ai có nhu cầu thì mua dùng nha","tensor([-1.,  0., -1., -1.,  0.,  0., -1., -1., -1., -1.])"
3231,3231,màu sắt thì rất đẹp pin trâu nhưng có điều máy hơi lag khi tôi chơi cfmobile trung quốc còn pubg thì tôi để đh trung bình nhưng vẫn lag di chuyển không  được  lun tôi thấy máy này yếu hơn con vivo v5 1 chút tôi sử dụng,"tensor([ 0., -1., -1., -1., -1.,  1., -1.,  0., -1., -1.])"
3232,3232,thiết kế đẹp  kiểu dáng sang trọng nhất là pin trâu lắmtư vấn nhiệt tình tóm lại mới thứ đều ok,"tensor([ 0., -1.,  0., -1.,  0., -1., -1., -1.,  0., -1.])"
3233,3233,mọi thứ tuyệt vời có điều nặg quá chơi game hơi mỏi tay cho emhỏi đt mới mua về có cần phải sạc 3 lần đầu 8 tiếg không ạk,"tensor([-1., -1.,  1., -1.,  0., -1., -1., -1., -1., -1.])"
3234,3234,rất tốt chơi ff hk hỉu s cod lúc quay quay hoài cái nghĩ quay rồi láy lại quay tròn típ hk  bình thường  mạng íu hay do điện thoại nữa,"tensor([-1., -1., -1., -1.,  0.,  1., -1., -1., -1., -1.])"
3235,3235,sản phẩm tốt tui đúng được 6 tháng rồimới thư đều tốthàng việt nam  được  vậy qua tốt rồiủng hộ hàng việt nam luôn,"tensor([-1., -1., -1., -1.,  0., -1., -1., -1.,  0., -1.])"
3236,3236,tuyệt vời nếu được pin trâu hơn  màn hình amoled để tiết kiệm pin với giao diện tối nữa thì đạt 1010 luôn,"tensor([ 1., -1., -1., -1.,  0., -1., -1.,  1., -1., -1.])"
3237,3237,mới mua được một ngày chỉ cảm nhận được pin không được như ý mau hết ram thì cũng được nhưng có lúc lại bị đơ xài tạm không ưng ý lắm,"tensor([ 1., -1., -1., -1., -1.,  1., -1., -1., -1., -1.])"
3238,3238,quá ok rẻ chs  được  game nhẹ camera sử lý tốt giá sinh viên nói trc với mấy má dung lượng pin4030mahnên chỉ sạc tiêu chuẩn 3 tiếng rưỡi đến 4 tiếng mới đầy chứ không hô trợ sạc nhanh,"tensor([ 1.,  0., -1., -1.,  0., -1.,  0., -1., -1., -1.])"
3239,3239,"riêng con a51 phải cho 1 sao
m mua nó đúng ngày nó ra mắt được phần quà tặng về dùng 1 tuần thua xa con j5 cùi bắp phải mang ra bán vội để mua s10 khi trả lại lại còn bị đòi lại quà đã tặng nhưng mình nhất quyết không trả quà chỉ trả máy và phụ kiện","tensor([-1., -1., -1., -1.,  1., -1., -1., -1.,  1., -1.])"
3240,3240,sau 1 tháng sử dụng mình có đánh giá thế nàycấu hình ổn địnhgame các thứ okcamera chấp nhận được so với tầm giápin thì cực trâu nhưng do máy 1 vấn đề về loa khi nghe thoại nên mình đã đổi máy mớicái máy này thì pin tụt nhanh so với máy kia mới đaucó 1 điều nhân viên tgdd tiểu lathăng bìnhqnam quá nhiệt tình nên lỡ mê cô ấy luôn rồimà không biết cô ấy có gia đình chưa ad ơisdt cô ấy là 03xxxx8602ko biết cô ấy có để ý mình không nữa sdt của mình là 0905xxxx81,"tensor([ 1.,  0., -1., -1., -1.,  0.,  2., -1.,  0., -1.])"
